bgg_id,name,description,image,thumbnail,bgg_link,avg_rating,bgg_rating,users_rated,game_weight,players_min,players_max,players_best,time_min,time_max,time_avg,game_mechanics,game_categories,game_types,year_published
118048,Targi,theme overviewunlike culture desert tuareg man know targi cover face woman tribe wear veil run household word home tent different family divide tribe head lsquoimascherenrsquo noble leader tuareg tribe player trade good near date salt far like pepper order obtain gold benefit enlarge family round new offering card means end order obtain popular tribe cardsgameplaythe board consist x grid border   square print action symbol   blank square centre card deal meeple place time space edge board include corner square place meeple square opponent meeple square face opponent meeple meeple place player execute action border square meeple card centre match row column border meeplesthe game predominantly score win play tribal card display advantage game victory point end usually card play discard immediately draw single card keep hand require special action play discard free hand spot card card cost good play good obtain border space good cardsthe display scoring consist   row   card fill left right move place bar special card balance find victory point score card   vp tribal card combination row row   identical card type get additional   vp row   distinct card type get   vpthe winner end game player victory point,https://cf.geekdo-images.com/wHg4fOf48cs1kw1PDOk1tQ__original/img/St4ABQhpauYiq4Mt6-f38JtLOjM=/0x0/filters:format(jpeg)/pic3958793.jpg,https://cf.geekdo-images.com/wHg4fOf48cs1kw1PDOk1tQ__small/img/6l-jqYlfECK1SVSsUs7FXUheKzQ=/fit-in/200x150/filters:strip_icc()/pic3958793.jpg,https://boardgamegeek.com/boardgame/118048,7.64049,7.42916,16676,2.3524,2,2,2,60,60,60,End Game Bonuses; Modular Board; Open Drafting; Set Collection; Square Grid; Turn Order: Progressive; Worker Placement,Arabian; Card Game,Strategy Game,2012
14996,Ticket to Ride: Europe,ticket ride europe take new train adventure europe edinburgh constantinople lisbon moscow ll visit great city turnofthecentury europe like original ticket ride game remain elegantly simple learn   minute appeal family experienced gamer ticket ride europe complete new game require original versionmore new map ticket ride europe feature brand new gameplay element tunnel require pay extra card build ferry require locomotive card order claim station allow sacrifice point order use opponent route connect game include large format card train station game piecesthe overall goal remain collect play train card order place piece board attempt connect city ticket card point earn place train complete ticket uncompleted ticket lose point player point end game winscopyright   day wonder incpart ticket ride series,https://cf.geekdo-images.com/0K1AOciqlMVUWFPLTJSiww__original/img/O37sCRSJLq4S8EpCxFDNVsNBuxE=/0x0/filters:format(jpeg)/pic66668.jpg,https://cf.geekdo-images.com/0K1AOciqlMVUWFPLTJSiww__small/img/RDvu2FvsYVVH8icp1VsilUlqUGI=/fit-in/200x150/filters:strip_icc()/pic66668.jpg,https://boardgamegeek.com/boardgame/14996,7.5447,7.42517,62650,1.9317,2,5,3.96,30,60,60,Connections; Contracts; End Game Bonuses; Hand Management; Network and Route Building; Open Drafting; Push Your Luck; Set Collection,Trains,Family Game,2005
148949,Istanbul,s hustle bustle istanbul grand bazaar merchant assistant rush narrow alley attempt successful competitor organized wheelbarrow fill good warehouse swiftly transport assistant destination goal merchant collect certain number rubiesin istanbul lead group merchant assistant   location bazaar location carry specific action challenge action merchant assistant leave assistant handle detail focus large matter want use assistant later merchant return location pick plan ahead carefully avoid leave assistant unable anythingin detail turn merchant retinue assistant step bazaar leave assistant location collect assistant leave early perform action meet merchant certain individual location able small extra action possible action include     pay increase wheelbarrow capacity start game capacity good     fill wheelbarrow specify good limit     acquire special ability early come easy collect     buying ruby trading good ruby     sell special combination good money need elsewhen merchant collect ruby wheelbarrow player complete round game end player s reach goal win immediately tie break money hand,https://cf.geekdo-images.com/PHH9Mreen2sBcxV6ZsE3ew__original/img/pHIJibqf-DmlOQD3CfT_rAjGmc0=/0x0/filters:format(jpeg)/pic1885326.jpg,https://cf.geekdo-images.com/PHH9Mreen2sBcxV6ZsE3ew__small/img/Vzpg3sdeAbCy0IxSAoh1aH9nvDE=/fit-in/200x150/filters:strip_icc()/pic1885326.jpg,https://boardgamegeek.com/boardgame/148949,7.57049,7.42213,26867,2.5857,2,5,3.68,40,60,60,Contracts; Dice Rolling; Grid Movement; Mancala; Modular Board; Network and Route Building; Pick-up and Deliver; Race; Variable Set-up; Worker Placement,Economic,Strategy Game; Family Game,2014
271324,It's a Wonderful World,itrsquos wonderful world expand empire choose path future develop fast well competitor yoursquoll carefully plan expansion develop production power rule new worlditrsquos wonderful world card drafting engine building game     player round player draft   card choose one recycle immediately acquire resource one keep construction produce resource round andor gain victory pointswhen card fully build itrsquo add playerrsquo empire increase playerrsquo production capacity round mechanical twist production phase work specific order ll plan construction carefullyfor deep insight gameplay follow link   wonderful world   stepsin addition base game player enjoy expansion box introduce innovative campaign mode campaign offer storyline follow gameplay twist end campaign player open reward booster unlock new card enhance base game memory happen campaign campaign replay donrsquot imply game component destructionmore info campaign mode   wonderful world   campaign mode mdashdescription publisher,https://cf.geekdo-images.com/od4vDTdXGPSVc-kjLqM11w__original/img/sN8TnSkFGCzNM01b_drFxwYnqlM=/0x0/filters:format(jpeg)/pic4651175.jpg,https://cf.geekdo-images.com/od4vDTdXGPSVc-kjLqM11w__small/img/T2ukKoCUNv2LMxg5GOlOb8WTzNI=/fit-in/200x150/filters:strip_icc()/pic4651175.jpg,https://boardgamegeek.com/boardgame/271324,7.82287,7.42125,9500,2.3004,1,5,3.13,45,45,45,Closed Drafting; End Game Bonuses; Hand Management; Income; Set Collection; Simultaneous Action Selection; Solo / Solitaire Game; Variable Player Powers,Card Game; Civilization; Economic; Science Fiction,Strategy Game,2019
233867,Welcome To...,architect welcome want build good new town united states s add resource pool hire employee morewelcome play like rollandwrite dice game mark result scoresheetbut dice instead flip card pile different action set house number corresponding action choose use number fill house street numerical order action increase point value estate build score point end building park pool player option take action alter duplicate house number race complete public goal s lot path good suburban architect welcome tobecause communal action game play simultaneous support large group player vary strategy completely randomized action set game feel,https://cf.geekdo-images.com/g4XmxyKhNVdhC3QPd1purQ__original/img/pb6XFQZFUNOr6OPysOHB3usVDFk=/0x0/filters:format(jpeg)/pic3761012.jpg,https://cf.geekdo-images.com/g4XmxyKhNVdhC3QPd1purQ__small/img/e3bCyIvM1IOGFYnKGj2jIn5mbKY=/fit-in/200x150/filters:strip_icc()/pic3761012.jpg,https://boardgamegeek.com/boardgame/233867,7.59964,7.41991,21071,1.8234,1,100,7.02,25,25,25,Bingo; Contracts; End Game Bonuses; Multi-Use Cards; Open Drafting; Paper-and-Pencil; Pattern Building; Simultaneous Action Selection; Solo / Solitaire Game,City Building,Family Game,2018
43015,Hansa Teutonica,player act trader try victory point build network office control city collect bonus marker trader use city control control line city pawn decide build office maybe establish control andor bonus marker skill improvement citiesplayer improve trader quotskillsquot follow effect get vp office network get available action point increase number available pawn get right place pawn special pawnsthis game appear originally wettstreit der haumlndler hippodice competition,https://cf.geekdo-images.com/3IkzYcplGfFtVrd3syClHg__original/img/RqYxJUdNXPmHUWrlADIbTf9Bi_g=/0x0/filters:format(jpeg)/pic839090.jpg,https://cf.geekdo-images.com/3IkzYcplGfFtVrd3syClHg__small/img/4350nWgj6kTrn8BWFI6cxvts_E0=/fit-in/200x150/filters:strip_icc()/pic839090.jpg,https://boardgamegeek.com/boardgame/43015,7.68083,7.41935,12527,3.1161,2,5,4.16,45,90,90,Action Points; Area Majority / Influence; End Game Bonuses; Network and Route Building; Ownership; Take That; Tech Trees / Tech Tracks,Medieval,Strategy Game,2009
274364,Watergate,twoplayer game watergate player represent nixon administration try resign end game player represent washington post try connection nixon informer,https://cf.geekdo-images.com/iTBogxNFa3Ymh-6ST3srsw__original/img/ECgm53fEsB3eDVjZjgeejiZ__Qk=/0x0/filters:format(jpeg)/pic4768766.jpg,https://cf.geekdo-images.com/iTBogxNFa3Ymh-6ST3srsw__small/img/5vZps-04NqSAuUC4e6-E9M96VxE=/fit-in/200x150/filters:strip_icc()/pic4768766.jpg,https://boardgamegeek.com/boardgame/274364,7.92358,7.41932,6644,2.2778,2,2,2,30,60,60,Action / Event; Campaign / Battle Card Driven; Connections; Hand Management; Once-Per-Game Abilities; Take That; Tug of War,Card Game; Political,Strategy Game,2019
104162,Descent: Journeys in the Dark (Second Edition),descent journey dark second edition player take role treacherous overlord player role courageous hero game hero embark quest venture dangerous cave ancient ruin dark dungeon curse forest battle monster earn rich attempt stop overlord carry vile plotwith danger lurk shadow combat necessity time descent journey dark second edition use unique dicebase system player build dice pool accord character ability weapon die pool contribute attack different way surge special symbol appear dice let trigger special effect attack horror await beneath surface ll need advantage takefeature doublesided modular board piece countless hero skill combination immersive storydriven campaign descent journey dark second edition transport hero vibrant fantasy realm stand ancient evilcompared edition descent journey dark game feature      simple rule determine line sight       fast setup encounter      defense dice mitigate tendency quotmath outquot attack      short quest plenty natural stopping point      card list necessary statistic condition effect      new mechanism control overlord power      enhance hero selection creation process      experience system allow hero growth development      outofthebox campaign system descent st edition conversion kit       descent journey dark second edition   conversion kit,https://cf.geekdo-images.com/ZN2rpiJ19lg5DZk_iYMMkQ__original/img/E7OjZXGfe2Vfj2qis30aXetbQJQ=/0x0/filters:format(jpeg)/pic1180640.jpg,https://cf.geekdo-images.com/ZN2rpiJ19lg5DZk_iYMMkQ__small/img/C6XETjkjDq3zebWc7-Rf_WKh2ak=/fit-in/200x150/filters:strip_icc()/pic1180640.jpg,https://boardgamegeek.com/boardgame/104162,7.66953,7.41914,23520,3.2072,1,5,4.06,120,120,120,Action Points; Dice Rolling; Grid Movement; Hand Management; Line of Sight; Map Addition; Modular Board; Movement Points; Multiple Maps; Once-Per-Game Abilities; Role Playing; Scenario / Mission / Campaign Game; Solo / Solitaire Game; Stat Check Resolution; Team-Based Game; Variable Player Powers,Adventure; Exploration; Fantasy; Fighting; Miniatures,Thematic,2012
244522,That's Pretty Clever!,choose dice ganz schoumln clever enter match color area tricky chainscore opportunity rack point dice nt use important die s small choose player keep game time,https://cf.geekdo-images.com/u1EZSUC5n8k4g4OFPkn3ow__original/img/e4QJiofBkd18ZffIURPyqNWrhxk=/0x0/filters:format(jpeg)/pic8014078.jpg,https://cf.geekdo-images.com/u1EZSUC5n8k4g4OFPkn3ow__small/img/mOfaidSnvnq2gHEQuAsYTLyIQQQ=/fit-in/200x150/filters:strip_icc()/pic8014078.jpg,https://boardgamegeek.com/boardgame/244522,7.62505,7.40935,17062,1.885,1,4,2.2,30,30,30,Dice Rolling; Paper-and-Pencil; Re-rolling and Locking; Solo / Solitaire Game,Dice; Number,Family Game,2018
9609,War of the Ring,war ring player take control free people fp player control shadow army sainitially free people nation reluctant arm sauron attack sauron persuade gandalf companion start fight properly represent political track show nation ready fight war ring notthe game win military victory sauron conquer certain number free people city stronghold viceversa true hope free people lie quest ringbearer army clash middle earth fellowship ring try secretly mount doom destroy ring sauron aware real intention enemy look middle earth precious ring fellowship go face numerous danger represent rule hunt ring companion spur free people fight sauron free people player balance need protect ringbearer harm attempt raise proper defense army shadow overrun middle earth ringbearer complete questeach game turn revolve roll action dice die correspond action player turn depend face roll die different action possible move army character recruit troop advance political trackaction dice draw play event card event card play represent specific event story event possibly happen portray normal gameplay event card create unexpected turn game allow special action alter course battlereimplemente     war ring collector edition     war ring second editionupgrade nd edition card pack      war ring second edition upgrade kit,https://cf.geekdo-images.com/JmdqlBJBynZMOciZzkVIkw__original/img/9LYzTUmOTO2enhJvqauMt6odC5Y=/0x0/filters:format(jpeg)/pic725882.jpg,https://cf.geekdo-images.com/JmdqlBJBynZMOciZzkVIkw__small/img/PgSR-5Hd8W6YBrLJLSvOBKH3Sls=/fit-in/200x150/filters:strip_icc()/pic725882.jpg,https://boardgamegeek.com/boardgame/9609,7.77497,7.40822,10115,3.8469,2,4,2.1,120,120,120,Action Points; Area Majority / Influence; Area Movement; Campaign / Battle Card Driven; Dice Rolling; Events; Hand Management,Adventure; Fantasy; Fighting; Novel-based; Territory Building; Wargame,War Game; Thematic,2004
